_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,BARCODE,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
4308956,499,LR-06459,1,Khedive Ave,Bathurst St,West,Khedive Ave,South,06289,8,,WR2,Existing,L1506289,0,310330.047,4842859.133,-79.431360698,43.725665448,"{u'type': u'Point', u'coordinates': (-79.4313607007, 43.7256654514)}"
4308957,500,LR-06730,750,Birchmount Rd,Birchmount Rd,West,Chelwood Rd,North,06395,20,,WR2,Existing,L3506395,0,322825.50399999996,4842873.083000001,-79.276266585,43.725592664,"{u'type': u'Point', u'coordinates': (-79.2762665789, 43.7255926621)}"
4308958,501,LR-06731,730,Birchmount Rd,Birchmount Rd,West,Comstock Rd,North,06396,20,,WR1,Temporarily Removed,L3506396,0,322883.549,4842688.584,-79.27555233300001,43.723930536000005,"{u'type': u'Point', u'coordinates': (-79.2755523275, 43.7239305419)}"
4308959,502,LR-06790,2575,Danforth Ave,Danforth Ave,South,Barrington Ave,East,06651,19,Danforth Village,WR1,Existing,L3206651,0,320906.55199999997,4838740.313,-79.30020814699999,43.688436839,"{u'type': u'Point', u'coordinates': (-79.3002081462, 43.6884368423)}"
4308960,508,LR-06527,695,Lawrence Ave W,Lawrence Ave W,South,Marlee Ave,West,06725,8,,WR1,Existing,L1506725,0,309079.855,4841716.42,-79.446887243,43.715387877,"{u'type': u'Point', u'coordinates': (-79.4468872438, 43.715387875)}"
4308961,509,LR-06528,49,Kirkland Blvd,Varna Dr,East,Lawrence Ave W,North,06726,8,,WR1,Existing,L1506726,0,309817.28,4842004.68,-79.437733158,43.717977952,"{u'type': u'Point', u'coordinates': (-79.4377331599, 43.717977957)}"
4308962,510,LR-06532,89,Dorney Crt,Varna Dr,West,Dorney Crt,North,06730,8,,WR1,Existing,L1506730,0,309545.789,4842373.638,-79.441099243,43.721300824,"{u'type': u'Point', u'coordinates': (-79.4410992377, 43.7213008249)}"
4308963,511,LR-06538,227X,Ranee Ave,Varna Dr,West,Ranee Ave,South,06736,8,,WR1,Temporarily Removed,L1506736,0,309184.692,4842628.699,-79.445578794,43.723598908999996,"{u'type': u'Point', u'coordinates': (-79.4455787913, 43.7235989126)}"
4308964,512,LR-06545,97,Baycrest Ave,Ameer Ave,East,Baycrest Ave,South,06743,8,,WR1,Existing,L1506743,0,309596.13399999996,4843084.92,-79.440468055,43.727702921,"{u'type': u'Point', u'coordinates': (-79.4404680581, 43.7277029207)}"
4308965,513,LR-06549,3426,Bathurst St,Bathurst St,West,Ranee Ave,North,06747,8,,WR1,Existing,L1506747,0,310303.841,4843025.833000001,-79.431684269,43.727166151999995,"{u'type': u'Point', u'coordinates': (-79.4316842658, 43.7271661521)}"
4308966,514,LR-06558,330,Avenue Rd,Avenue Rd,West,Poplar Plains Cres,South,06871,12,,WR2,Existing,L2206871,0,312934.80100000004,4837852.648,-79.39910597800001,43.680576771000005,"{u'type': u'Point', u'coordinates': (-79.3991059726, 43.6805767716)}"
4308967,515,LR-06562,1403,Bathurst St,Bathurst St,East,Melgund Rd,South,06916,12,,WR2,Existing,L2106916,0,311464.23600000003,4837897.676,-79.417344472,43.68099672100001,"{u'type': u'Point', u'coordinates': (-79.4173444679, 43.6809967256)}"
4308968,516,LR-06565,134,Hucknall Rd,Sentinel Rd,East,Hucknall Rd,South,1137,7,,WR1,Existing,L0801137,0,304878.001,4846325.926,-79.499031343,43.756891413000005,"{u'type': u'Point', u'coordinates': (-79.4990313432, 43.7568914146)}"
4308969,517,LR-06575,560,Finch Ave W,Finch Ave W,South,Virgilwood Dr,West,399,6,,WR1,Existing,L1000399,0,308945.636,4848078.943,-79.448503819,43.77265903399999,"{u'type': u'Point', u'coordinates': (-79.4485038246, 43.7726590401)}"
4308970,519,LR-06581,1,Wales Ave,Augusta Ave,West,Wales Ave,South,05873,11,Kensington Market,WR3,Temporarily Removed,L2005873,0,312738.75,4834817.238,-79.401582194,43.65325619,"{u'type': u'Point', u'coordinates': (-79.4015821942, 43.6532561895)}"
4308971,520,LR-06582,169,Augusta Ave,Augusta Ave,East,Wales Ave,South,05874,11,Kensington Market,WR3,Existing,L2005874,0,312755.405,4834799.705,-79.40137598,43.653098185,"{u'type': u'Point', u'coordinates': (-79.4013759784, 43.653098191)}"
4308972,522,LR-06589,287,Augusta Ave,Oxford St,North,Augusta Ave,East,05882,11,Kensington Market,WR3,Existing,L2005882,0,312667.369,4835142.162,-79.402462378,43.656181694,"{u'type': u'Point', u'coordinates': (-79.4024623796, 43.6561816998)}"
4308973,523,LR-06592,400,Spadina Ave,Nassau St,North,Spadina Ave,West,05885,11,Chinatown,WR3,Existing,L2005885,0,312904.175,4835102.823,-79.39952711,43.65582505,"{u'type': u'Point', u'coordinates': (-79.3995271144, 43.6558250535)}"
4308974,525,LR-06601,299,Donlands Ave,Donlands Ave,East,Memorial Park Ave,North,01221,14,,WR1,Existing,L2901221,0,317617.62,4838884.258,-79.341001726,43.68979655,"{u'type': u'Point', u'coordinates': (-79.3410017239, 43.6897965554)}"
4308975,526,LR-06603,3450,Danforth Ave,Danforth Ave,North,Danforth Rd,East,01311,20,Crossroads of the Danforth,WR1,Existing,L3501311,0,322911.997,4839379.704,-79.275310528,43.694145954,"{u'type': u'Point', u'coordinates': (-79.2753105298, 43.69414596)}"
4308976,527,LR-06628,225,Wellesley St E,Wellesley St E,South,Ontario St,West,02088,13,,WR4,Existing,L2802088,0,315093.012,4836402.024,-79.372365923,43.667492501999995,"{u'type': u'Point', u'coordinates': (-79.3723659235, 43.6674925073)}"
4308977,528,LR-06633,181,Bay St,Bay St,East,Wellington St W,South,02104,13,Financial District,WR3,Existing,L2802104,0,314520.471,4834135.274,-79.37950626,43.647096443,"{u'type': u'Point', u'coordinates': (-79.3795062634, 43.647096448)}"
4308978,529,LR-06636,1,Eglinton Sq,Victoria Park Ave,East,Eglinton Ave E,South,02384,20,,WR2,Existing,L3502384,0,320780.965,4842548.952,-79.30165296,43.722721953000004,"{u'type': u'Point', u'coordinates': (-79.3016529619, 43.7227219522)}"
4308979,530,LR-06639,1162,Queen St E,Queen St E,North,Jones Ave,East,2429,14,Leslieville,WR1,Existing,L3002429,0,318313.411,4835888.638,-79.33244575100001,43.662819803999994,"{u'type': u'Point', u'coordinates': (-79.3324457501, 43.6628198045)}"
4308980,531,LR-06640,7,Park Vista,Dawes Rd,South,Park Vista,West,2740,19,,WR1,Existing,L3102740,0,321146.30199999997,4839799.329,-79.297202091,43.697964056,"{u'type': u'Point', u'coordinates': (-79.297202094, 43.6979640599)}"
4308981,532,LR-06644,106,Broadview Ave,Broadview Ave,West,Queen St E,North,03048,14,Riverside District,WR2,Existing,L3003048,0,316892.071,4835489.063999999,-79.350077985,43.659247585,"{u'type': u'Point', u'coordinates': (-79.3500779862, 43.6592475865)}"
4308982,533,LR-06648,8,Milner Ave,Mccowan Rd,East,Milner Ave,North,03356,23,,WR2,Existing,L4203356,0,324400.48699999996,4849579.281,-79.256473301,43.785915976999995,"{u'type': u'Point', u'coordinates': (-79.256473307, 43.7859159748)}"
4308983,534,LR-06656,477,Sherbourne St,Sherbourne St,East,Wellesley St E,South,03903,13,,WR1,Existing,L2803903,0,314921.74100000004,4836329.726,-79.374491051,43.666844077,"{u'type': u'Point', u'coordinates': (-79.3744910469, 43.6668440819)}"
4308984,535,LR-06657,2371,Warden Ave,Warden Ave,East,Huntingwood Dr,South,03931,22,,WR2,Existing,L4003931,0,320039.717,4849493.909,-79.310655881,43.785250128,"{u'type': u'Point', u'coordinates': (-79.310655884, 43.7852501344)}"
4308985,536,LR-06659,2385,Warden Ave,Huntingwood Dr,East,Warden Ave,North,03933,22,,WR2,Existing,L4003933,0,320046.976,4849542.62,-79.310564316,43.785688431000004,"{u'type': u'Point', u'coordinates': (-79.3105643113, 43.7856884374)}"
4308986,537,LR-06660,98,Frank Rivers Dr,Steeles Ave E,South,Warden Ave,West,04000,22,,WR2,Existing,L3904000,0,318889.044,4853284.164,-79.324852573,43.819389308000005,"{u'type': u'Point', u'coordinates': (-79.3248525791, 43.8193893089)}"
4308987,538,LR-06667,1050,Huntingwood Dr,Huntingwood Dr,East,Kittery Blvd,North,04285,22,,WR2,Temporarily Removed,L4104285,0,322009.963,4850772.848999999,-79.2861359,43.796718797,"{u'type': u'Point', u'coordinates': (-79.2861359018, 43.7967187961)}"
4308988,539,LR-06673,91,Briarscross Blvd,Brimley Rd,East,Finch Ave E,South,04423,23,,WR2,Existing,L4104423,0,322743.04,4851724.353999999,-79.276994342,43.805265928999994,"{u'type': u'Point', u'coordinates': (-79.2769943418, 43.8052659355)}"
4308989,540,LR-06680,,,Steeles Ave E,North,Brimley Rd,East,04440,23,,WR2,Existing,L4104440,0,321951.061,4854305.424,-79.286754743,43.828517021,"{u'type': u'Point', u'coordinates': (-79.286754748, 43.8285170207)}"
4308990,541,LR-06682,3330,Pharmacy Ave,Pharmacy Ave,West,Mcnicoll Ave,North,04519,22,,WR2,Existing,L3904519,0,318397.917,4851618.321,-79.331000265,43.804404137,"{u'type': u'Point', u'coordinates': (-79.3310002664, 43.8044041385)}"
4308991,542,LR-06688,110,Yorkville Ave,Yorkville Ave,North,Hazelton Ave,East,05064,11,Bloor-Yorkville,WR2,Temporarily Removed,L2705064,0,313446.178,4836772.691000001,-79.392780809,43.670849976999996,"{u'type': u'Point', u'coordinates': (-79.3927808038, 43.6708499747)}"
4308992,543,LR-06689,97,Cumberland St,Cumberland St,South,Bellair St,East,05072,11,Bloor-Yorkville,WR2,Existing,L2705072,0,313610.093,4836713.978,-79.39074909899999,43.670319558,"{u'type': u'Point', u'coordinates': (-79.3907490952, 43.670319556)}"
4308993,544,LR-06692,244,Broadview Ave,Broadview Ave,West,Dundas St E,North,05244,14,,WR1,Existing,L3005244,0,316775.48600000003,4835862.577,-79.35151516100001,43.662611577,"{u'type': u'Point', u'coordinates': (-79.3515151601, 43.662611581)}"
4308994,545,LR-06695,978,Kingston Rd,Kingston Rd,North,Scarborough Rd,East,05370,19,,WR2,Existing,L3205370,0,321994.57,4837877.157,-79.28673957,43.680642972,"{u'type': u'Point', u'coordinates': (-79.2867395679, 43.6806429782)}"
4308995,547,LR-06706,1411,Queen St E,Queen St E,South,Connaught Ave,West,05919,14,,WR2,Existing,L3205919,0,319056.01300000004,4836104.635,-79.323232483,43.664750186000006,"{u'type': u'Point', u'coordinates': (-79.3232324847, 43.6647501909)}"
4308996,548,LR-06707,2020,Midland Ave,Midland Ave,West,Ellesmere Rd,North,06058,21,,WR2,Existing,L3706058,0,323148.74100000004,4847846.762,-79.272084764,43.770353496000006,"{u'type': u'Point', u'coordinates': (-79.2720847699, 43.7703534984)}"
4308997,549,LR-06713,8,Georgina Gt,St Clair Ave E,South,Herron Ave,East,06285,20,,WR1,Existing,L3506285,0,322073.234,4841241.084,-79.285656098,43.710920619,"{u'type': u'Point', u'coordinates': (-79.2856560964, 43.7109206226)}"
4308998,550,LR-06716,1030,Danforth Ave,Danforth Ave,North,Donlands Ave,East,06334,14,Danforth Mosaic,WR1,Existing,L2906334,0,318003.631,4837876.827,-79.336238072,43.680721631000004,"{u'type': u'Point', u'coordinates': (-79.3362380764, 43.680721637)}"
4308999,551,LR-06717,890,Danforth Ave,Danforth Ave,North,Dewhurst Blvd,East,06337,14,Danforth Mosaic,WR2,Existing,L2906337,0,317764.661,4837809.705,-79.33920358,43.680121658000004,"{u'type': u'Point', u'coordinates': (-79.3392035742, 43.6801216608)}"
4309000,552,LR-06719,3750,St Clair Ave E,Brimley Rd,West,St Clair Ave E,North,06353,20,,WR1,Existing,L3506353,0,325613.335,4842387.301,-79.241683002,43.721147091000006,"{u'type': u'Point', u'coordinates': (-79.2416829993, 43.7211470955)}"
4309001,553,LR-06721,99,Pharmacy Ave,Pharmacy Ave,East,Teesdale Pl,South,06357,20,,WR2,Existing,L3506357,0,322115.797,4839671.767,-79.285178382,43.696793868,"{u'type': u'Point', u'coordinates': (-79.2851783822, 43.6967938738)}"
4309002,554,LR-06727,380,Birchmount Rd,Birchmount Rd,West,Mack Ave,North,06392,20,,WR1,Existing,L3506392,0,323651.87899999996,4840230.698,-79.266102185,43.701787522,"{u'type': u'Point', u'coordinates': (-79.2661021792, 43.701787526)}"
4309003,556,LR-06747,26,Dundas St E,Victoria St,West,Dundas St E,North,06559,13,Downtown Yonge,WR4,Temporarily Removed,L2706559,0,314494.464,4835197.14,-79.379809584,43.656655001000004,"{u'type': u'Point', u'coordinates': (-79.3798095825, 43.6566550033)}"
4309004,557,LR-06750,2203,Gerrard St E,Main St,East,Gerrard St E,South,06566,19,,WR2,Temporarily Removed,L2806566,0,320922.162,4838223.177,-79.30002998,43.683781634,"{u'type': u'Point', u'coordinates': (-79.3000299787, 43.6837816334)}"
4309005,558,LR-06751,,,King St E,North,River St,East,06567,13,,WR2,Existing,L2806567,0,316419.471,4835254.192,-79.35594249100001,43.657140965,"{u'type': u'Point', u'coordinates': (-79.3559424934, 43.6571409628)}"
4309006,559,LR-06755,525,King St E,King St E,South,Sumach St,West,06571,13,,WR2,Existing,L2806571,0,316192.207,4835041.7360000005,-79.358764569,43.655232086999995,"{u'type': u'Point', u'coordinates': (-79.3587645726, 43.6552320934)}"
4309007,560,LR-06761,561,Coxwell Ave,Coxwell Ave,East,Hanson St,South,06579,19,,WR2,Existing,L3206579,0,319157.067,4837756.75,-79.321935509,43.67961939999999,"{u'type': u'Point', u'coordinates': (-79.3219355085, 43.6796194016)}"
4309008,561,LR-06765,2972,Danforth Ave,Danforth Ave,North,Eldon Ave,West,06600,19,Danforth Village,WR2,Temporarily Removed,L3106600,0,321567.817,4838968.034,-79.291998525,43.690471984,"{u'type': u'Point', u'coordinates': (-79.2919985302, 43.6904719828)}"
4309009,562,LR-06769,2768,Danforth Ave,Danforth Ave,North,Dawes Rd,West,06604,19,Danforth Village,WR2,Existing,L3106604,0,321154.17699999997,4838837.932,-79.297133568,43.689310121000005,"{u'type': u'Point', u'coordinates': (-79.297133568, 43.6893101248)}"
4309010,563,LR-06776,2146,Danforth Ave,Danforth Ave,North,Cedarvale Ave,West,06611,19,Danforth Mosaic,WR2,Existing,L3106611,0,320027.775,4838484.671,-79.311115997,43.68615427100001,"{u'type': u'Point', u'coordinates': (-79.3111159941, 43.6861542765)}"
4309011,564,LR-06782,511,Dawes Rd,Dawes Rd,West,Ferris Rd,North,06617,19,,WR2,Existing,L3106617,0,321289.373,4840688.616,-79.295399899,43.70596556899999,"{u'type': u'Point', u'coordinates': (-79.2953998965, 43.705965567)}"
4309012,565,LR-06784,1952,Danforth Ave,Danforth Ave,North,Woodmount Ave,West,06620,19,Danforth Mosaic,WR2,Existing,L3106620,0,319669.349,4838374.948,-79.315564877,43.685173889,"{u'type': u'Point', u'coordinates': (-79.3155648823, 43.6851738912)}"
4309013,566,LR-06788,1839,Danforth Ave,Danforth Ave,South,Roseheath Ave,East,06625,19,Danforth Mosaic,WR2,Existing,L3206625,0,319482.724,4838300.339,-79.31788174399999,43.684506022,"{u'type': u'Point', u'coordinates': (-79.3178817451, 43.6845060276)}"
4309014,567,LR-06793,1867,Lake Shore Blvd E,Lake Shore Blvd E,South,Joseph Duggan Rd,Opposite,06657,19,,WR2,Existing,L3206657,0,320418.092,4836047.735,-79.306345114,43.664210656,"{u'type': u'Point', u'coordinates': (-79.3063451156, 43.6642106536)}"
4309015,569,LR-06803,588,Eastern Ave,Eastern Ave,North,Pape Ave,West,06686,14,,WR1,Existing,L3006686,0,317959.369,4835455.653,-79.336846088,43.658928722,"{u'type': u'Point', u'coordinates': (-79.3368460919, 43.6589287231)}"
4309016,570,LR-06805,738,Queen St E,Queen St E,North,Grant St,West,06688,14,Riverside District,WR2,Existing,L3006688,0,316994.309,4835480.822,-79.348810593,43.659171723,"{u'type': u'Point', u'coordinates': (-79.3488105917, 43.6591717282)}"
