_id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,BARCODE,SDE_STATE_ID,X,Y,LONGITUDE,LATITUDE,geometry
912156,703,BE-00037,400,The West Mall,Burnhamthorpe Rd,South,The West Mall,West,03291,2,,Standard,Existing,B0303291,0,299345.627,4833821.666,-79.56760860600001,43.644317056999995,"{u'type': u'Point', u'coordinates': (-79.5676086065, 43.6443170571)}"
912157,704,BE-00041,1181,Weston Rd,Weston Rd,North,Locust St,East,04272,5,Mount Dennis,Standard,Existing,B1104272,0,305551.392,4838621.875,-79.490679588,43.687544963,"{u'type': u'Point', u'coordinates': (-79.4906795824, 43.687544967)}"
912158,705,BE-00046,412,Renforth Dr,Renforth Dr,East,Renova Dr,North,00188,2,,Standard,Existing,B0300188,0,298589.353,4834097.492,-79.576986019,43.646793938,"{u'type': u'Point', u'coordinates': (-79.5769860148, 43.646793938)}"
912159,706,BE-00048,340,High Park Ave,High Park Ave,West,Dundas St W,South,03293,4,Junction Gardens,Standard,Existing,B1303293,0,307190.732,4836142.371,-79.470355864,43.665222696,"{u'type': u'Point', u'coordinates': (-79.4703558701, 43.6652226938)}"
912160,707,BE-00052,553,Martin Grove Rd,Eglinton Ave W,North,Martin Grove Rd,East,03126,2,,Standard,Existing,B0403126,0,299738.61,4837196.9,-79.562769107,43.674701469,"{u'type': u'Point', u'coordinates': (-79.5627691083, 43.6747014679)}"
912161,709,BE-00056,4801,Steeles Ave W,Steeles Ave W,South,Rossdean Dr,West,03400,7,Emery Village,Standard,Existing,B0703400,0,301496.973,4847926.172,-79.541028535,43.771288161,"{u'type': u'Point', u'coordinates': (-79.5410285353, 43.7712881594)}"
912162,710,BE-00064,1785X,Islington Ave,Islington Ave,East,Summitcrest Dr,South,04117,2,,Standard,Existing,B0404117,0,301556.99600000004,4838116.074,-79.54022383,43.682985395,"{u'type': u'Point', u'coordinates': (-79.5402238274, 43.6829854003)}"
912163,711,BE-00066,175,The Westway,Islington Ave,East,The Westway,South,01757,2,,Standard,Existing,B0401757,0,301367.115,4838722.851,-79.54258283600001,43.688446327,"{u'type': u'Point', u'coordinates': (-79.5425828339, 43.6884463309)}"
912164,712,BE-00068,171,Allanhurst Dr,Royal York Rd,West,Allanhurst Dr,South,01802,2,,Standard,Existing,B0401802,0,302754.41,4837687.777,-79.52537036,43.679134423,"{u'type': u'Point', u'coordinates': (-79.5253703655, 43.6791344267)}"
912165,713,BE-00072,1,Strath Humber Crt,Royal York Rd,East,Strath Humber Crt,South,01762,2,,Standard,Existing,B0401762,0,303407.387,4835687.76,-79.517266674,43.661133123,"{u'type': u'Point', u'coordinates': (-79.5172666775, 43.6611331248)}"
912166,714,BE-00076,1,Eagle Rd,Bloor St W,South,Eagle Rd,East,03130,3,,Standard,Existing,B0503130,0,303201.58,4833937.636,-79.519813248,43.645379216,"{u'type': u'Point', u'coordinates': (-79.5198132497, 43.6453792214)}"
912167,716,BE-00080,1,Saybrook Ave,Islington Ave,East,Saybrook Ave,South,04154,3,,Standard,Existing,B0504154,0,303200.747,4832930.386,-79.519820598,43.636312579,"{u'type': u'Point', u'coordinates': (-79.5198205943, 43.6363125837)}"
912168,717,BE-00084,3145,Lake Shore Blvd W,Lake Shore Blvd W,South,Sixteenth St,West,00724,3,,Standard,Existing,B0600724,0,303474.141,4828696.004,-79.516421862,43.598197694,"{u'type': u'Point', u'coordinates': (-79.5164218667, 43.5981976985)}"
912169,718,BE-00086,5822,Bathurst St,Bathurst St,West,Kenton Dr,North,03119,6,,Standard,Existing,B1003119,0,309287.512,4848682.826,-79.44425207100001,43.778092691000005,"{u'type': u'Point', u'coordinates': (-79.4442520688, 43.778092695)}"
912170,719,BE-00093,76,Firvalley Crt,Warden Ave,West,Firvalley Crt,North,06360,20,,Standard,Existing,B3506360,0,322710.087,4840463.544,-79.27777929199999,43.70390673,"{u'type': u'Point', u'coordinates': (-79.2777792899, 43.7039067347)}"
912171,720,BE-00097,165,The Queensway,The Queensway,South,Stephen Dr,West,01773,3,,Standard,Existing,B0501773,0,306048.066,4832248.723,-79.484533472,43.630177339,"{u'type': u'Point', u'coordinates': (-79.4845334706, 43.6301773423)}"
912172,721,BE-00532,5341,Dundas St W,Dundas St W,South,Acorn Ave,West,05934,3,,Mini,Existing,B0505934,0,301645.38899999997,4833004.985,-79.539097607,43.636979108999995,"{u'type': u'Point', u'coordinates': (-79.5390976011, 43.6369791103)}"
912173,722,BE-00534,5137-9,Dundas St W,Dundas St W,South,Dunbloor Rd,East,05935,3,Village of Islington,Mini,Existing,B0505935,0,302131.789,4833765.472,-79.533073013,43.64382644,"{u'type': u'Point', u'coordinates': (-79.5330730152, 43.6438264422)}"
912174,723,BE-00538,5359,Dundas St W,Dundas St W,South,Subway Cres,West,05933,3,,Mini,Existing,B0505933,0,301563.976,4832875.369,-79.54010583600001,43.63581204,"{u'type': u'Point', u'coordinates': (-79.5401058409, 43.6358120378)}"
912175,855,BE-00102,656,Brown's Line,Brown's Line,West,Valermo Dr,North,01777,3,,Standard,Existing,B0601777,0,300976.81899999996,4829593.196,-79.547359606,43.60626508399999,"{u'type': u'Point', u'coordinates': (-79.5473596048, 43.606265086)}"
912176,856,BE-00109,,,Steeles Ave W,North,Weston Rd,East,03401,7,,Standard,Existing,B0703401,0,301096.038,4847846.679,-79.546008193,43.770570733,"{u'type': u'Point', u'coordinates': (-79.5460081976, 43.7705707333)}"
912177,857,BE-00111,2610,Weston Rd,Weston Rd,West,Dee Ave,North,03669,5,,Standard,Existing,B1103669,0,301950.137,4841271.885,-79.535364293,43.711393361999995,"{u'type': u'Point', u'coordinates': (-79.5353642883, 43.7113933682)}"
912178,858,BE-00113,2773,Islington Ave,Finch Ave W,South,Islington Ave,East,01785,7,,Standard,Temporarily Removed,B0701785,0,299325.19399999996,4845141.43,-79.567976883,43.746209315,"{u'type': u'Point', u'coordinates': (-79.56797688, 43.7462093178)}"
912179,859,BE-00118,2100,Jane St,Jane St,West,Beverly Hills Dr,North,03563,7,,Standard,Existing,B0703563,0,304126.609,4842143.536,-79.508357276,43.719244489,"{u'type': u'Point', u'coordinates': (-79.5083572799, 43.7192444894)}"
912180,860,BE-00120,2161,St Clair Ave W,St Clair Ave W,South,Old Stock Yards Rd,West,00904,5,,Standard,Existing,B1100904,0,306911.602,4836785.901000001,-79.473814457,43.67101616,"{u'type': u'Point', u'coordinates': (-79.4738144531, 43.6710161664)}"
912181,861,BE-00122,2546,Jane St,Jane St,West,Sheppard Ave W,North,01786,7,,Standard,Existing,B0701786,0,303715.757,4844410.287,-79.513460823,43.739647565,"{u'type': u'Point', u'coordinates': (-79.5134608254, 43.7396475637)}"
912182,862,BE-00130,28,Driftwood Ave,Driftwood Ave,West,Yorkwoods Gt,South,03697,7,,Standard,Existing,B0803697,0,303837.858,4845620.545,-79.511947119,43.75054152,"{u'type': u'Point', u'coordinates': (-79.5119471136, 43.7505415203)}"
912183,863,BE-00134,2801,Jane St,Jane St,East,Yorkwoods Gt,South,01791,7,,Standard,Existing,B0801791,0,303526.25,4845623.141,-79.515816425,43.750564417,"{u'type': u'Point', u'coordinates': (-79.5158164198, 43.7505644175)}"
912184,864,BE-00136,555,Sherbourne St,Sherbourne St,East,Isabella St,South,00559,13,,Standard,Temporarily Removed,B2800559,0,314836.228,4836608.364,-79.375546218,43.669353346,"{u'type': u'Point', u'coordinates': (-79.3755462182, 43.6693533488)}"
912185,865,BE-00138,843,Palmerston Ave,Vermont Ave,South,Rossmore Rd,West,06828,11,,Standard,Existing,B2006828,0,311620.285,4836870.018999999,-79.415422009,43.671745045,"{u'type': u'Point', u'coordinates': (-79.4154220107, 43.6717450501)}"
912186,866,BE-00140,643,Sentinel Rd,Sentinel Rd,East,Cook Rd,North,00297,7,,Standard,Existing,B0800297,0,304694.39,4847515.185,-79.50131175,43.767596153,"{u'type': u'Point', u'coordinates': (-79.5013117535, 43.7675961508)}"
912187,867,BE-00145,2699,Jane St,Sheppard Ave W,North,Jane St,East,01798,7,,Standard,Existing,B0901798,0,303761.744,4844405.333000001,-79.512889885,43.739603036999995,"{u'type': u'Point', u'coordinates': (-79.5128898894, 43.7396030375)}"
912188,868,BE-00149,3840,Bathurst St,Bathurst St,West,Allingham Gdns,South,01804,6,,Standard,Existing,B1001804,0,310053.294,4844451.348999999,-79.43478022800001,43.739999358,"{u'type': u'Point', u'coordinates': (-79.4347802232, 43.7399993572)}"
912189,871,BE-00160,1003,Steeles Ave W,Carpenter Rd,East,Steeles Ave W,South,01810,6,,Standard,Existing,B1001810,0,309037.022,4850192.433999999,-79.44735196,43.791682367,"{u'type': u'Point', u'coordinates': (-79.4473519567, 43.7916823707)}"
912190,872,BE-00162,1035,Sheppard Ave W,Dufferin St,East,Sheppard Ave W,South,01813,6,,Standard,Existing,B1001813,0,307772.658,4845559.687,-79.463088238,43.749988386999995,"{u'type': u'Point', u'coordinates': (-79.4630882389, 43.7499883893)}"
912191,873,BE-00164,550,Finch Ave W,Finch Ave W,North,Bathurst St,West,00858,6,,Standard,Existing,B1000858,0,309113.256,4848161.384,-79.446421028,43.773400143,"{u'type': u'Point', u'coordinates': (-79.4464210243, 43.7734001479)}"
912192,874,BE-00166,787,Steeles Ave W,Steeles Ave W,South,Bathurst St,East,01816,18,,Standard,Existing,B1001816,0,309252.624,4850286.487,-79.44467217100001,43.792527688999996,"{u'type': u'Point', u'coordinates': (-79.4446721671, 43.7925276888)}"
912193,875,BE-00170,1301,Steeles Ave W,Steeles Ave W,South,Torresdale Ave,West,01818,6,,Standard,Existing,B1001818,0,308555.808,4850077.626,-79.453332187,43.790651567,"{u'type': u'Point', u'coordinates': (-79.4533321885, 43.7906515663)}"
912194,876,BE-00174,1030,Weston Rd,Dennis Ave,North,Weston Rd,West,02060,5,Mount Dennis,Standard,Temporarily Removed,B1102060,0,305949.593,4838339.088,-79.485740826,43.684999003,"{u'type': u'Point', u'coordinates': (-79.4857408201, 43.6849990057)}"
912195,877,BE-00176,1900,Sheppard Ave W,Sheppard Ave W,North,Magellan Dr,East,06236,7,,Mini,Existing,B0906236,0,304034.581,4844432.358,-79.50950266699999,43.739846625,"{u'type': u'Point', u'coordinates': (-79.509502672, 43.7398466272)}"
912196,878,BE-00180,1175,Weston Rd,Weston Rd,East,Eglinton Ave W,North,02164,5,Mount Dennis,Standard,Existing,B1102164,0,305573.174,4838613.148,-79.49040941199999,43.687466384,"{u'type': u'Point', u'coordinates': (-79.4904094066, 43.6874663903)}"
912197,879,BE-00186,1379,Lawrence Ave W,Lawrence Ave W,South,Duval Dr,West,00931,5,,Standard,Existing,B1200931,0,306737.471,4841034.822,-79.475958544,43.709262444,"{u'type': u'Point', u'coordinates': (-79.4759585441, 43.7092624433)}"
912198,880,BE-00188,670,Trethewey Dr,Trethewey Dr,North,Chiswick Ave,West,00941,5,,Standard,Existing,B1200941,0,304975.149,4839712.036,-79.497827066,43.697358187,"{u'type': u'Point', u'coordinates': (-79.4978270623, 43.6973581869)}"
912199,881,BE-00192,260,Heath St W,Heath St W,North,Lonsmount Dr,East,00483,12,,Standard,Existing,B2100483,0,311544.173,4838455.508,-79.416346043,43.686017213,"{u'type': u'Point', u'coordinates': (-79.4163460453, 43.6860172172)}"
912200,882,BE-00194,1515,Danforth Rd,Danforth Rd,East,Hollyhedge Dr,South,01429,21,,Standard,Existing,B3801429,0,325389.43,4845711.448,-79.244334614,43.75107444,"{u'type': u'Point', u'coordinates': (-79.2443346147, 43.7510744412)}"
912201,883,BE-00197,2790,Bathurst St,Bathurst St,West,Glencairn Ave,North,03435,8,,Standard,Existing,B1503435,0,310576.994,4841405.017,-79.42831118699999,43.712574712,"{u'type': u'Point', u'coordinates': (-79.4283111882, 43.7125747145)}"
912202,884,BE-00201,171,Caledonia Rd,Caledonia Rd,East,Bentworth Ave,South,01021,8,,Standard,Existing,B1501021,0,307347.185,4842155.013,-79.4683875,43.719343733,"{u'type': u'Point', u'coordinates': (-79.4683874998, 43.7193437308)}"
912203,885,BE-00203,811,Lawrence Ave W,Dufferin St,West,Lawrence Ave W,South,01833,8,MarkeTO District,Standard,Existing,B1501833,0,308438.338,4841537.782,-79.454849638,43.71378333,"{u'type': u'Point', u'coordinates': (-79.4548496378, 43.7137833304)}"
912204,960,BE-00002,415,Rexdale Blvd,Rexdale Blvd,South,Queen's Plate Dr,East,04490,1,,Standard,Existing,B0204490,0,297372.42100000003,4841811.842,-79.592177105,43.716221964,"{u'type': u'Point', u'coordinates': (-79.5921771086, 43.716221966)}"
912205,961,BE-00776,21,Brimley Rd,Brimley Rd,East,St Clair Ave E,South,06287,20,,Mini,Existing,B3506287,0,325646.86199999996,4842330.337,-79.241269099,43.720633412,"{u'type': u'Point', u'coordinates': (-79.241269102, 43.7206334124)}"
912206,962,BE-00779,907,Danforth Ave,Danforth Ave,South,Dewhurst Blvd,East,06705,14,Danforth Mosaic,Mini,Existing,B3006705,0,317787.154,4837796.3319999995,-79.338924921,43.680000893,"{u'type': u'Point', u'coordinates': (-79.338924924, 43.680000894)}"
912207,966,BE-00788,421,Donlands Ave,Donlands Ave,East,O'Connor Dr,South,03021,14,,Standard,Temporarily Removed,B2903021,0,317465.141,4839402.767,-79.34288098399999,43.694466403,"{u'type': u'Point', u'coordinates': (-79.3428809837, 43.6944664057)}"
912208,967,BE-00794,1099,Danforth Ave,Danforth Ave,South,Byron Ave,East,06782,14,Danforth Mosaic,Mini,Existing,B3006782,0,318118.65,4837890.302,-79.33481119,43.680840877,"{u'type': u'Point', u'coordinates': (-79.3348111924, 43.6808408766)}"
912209,968,BE-00796,2146,Danforth Ave,Danforth Ave,North,Cedarvale Ave,West,06611,19,Danforth Mosaic,Mini,Existing,B3106611,0,320023.693,4838483.228,-79.311166672,43.686141372,"{u'type': u'Point', u'coordinates': (-79.3111666674, 43.6861413713)}"
912210,969,BE-00798,400,Greenwood Ave,Greenwood Ave,West,Felstead Ave,North,06701,14,,Mini,Existing,B3006701,0,318419.57,4837587.711,-79.33108659,43.678111713,"{u'type': u'Point', u'coordinates': (-79.331086593, 43.678111717)}"
912211,970,BE-00802,2140,Queen St E,Queen St E,North,Scarboro Beach Blvd,East,06849,19,The Beach,Mini,Existing,B3206849,0,321465.766,4836864.598,-79.293329445,43.671540715,"{u'type': u'Point', u'coordinates': (-79.2933294467, 43.6715407172)}"
912212,971,BE-00806,2872,Danforth Ave,Danforth Ave,North,Kelvin Ave,East,00616,19,Danforth Village,Standard,Existing,B3100616,0,321358.045,4838902.25,-79.29460272,43.689884553,"{u'type': u'Point', u'coordinates': (-79.2946027147, 43.6898845506)}"
912213,972,BE-00808,57,Glenwood Cres,O'Connor Dr,North,Glenwood Cres,West,2271,19,,Standard,Existing,B3102271,0,319610.817,4840288.447,-79.31623830699999,43.702398931000005,"{u'type': u'Point', u'coordinates': (-79.3162383071, 43.7023989362)}"
912214,973,BE-00810,1871,Danforth Ave,Danforth Ave,South,Aldridge Ave,West,01232,19,Danforth Mosaic,Standard,Existing,B3201232,0,319523.999,4838310.591,-79.31736951,43.684597486,"{u'type': u'Point', u'coordinates': (-79.3173695101, 43.6845974918)}"
912215,974,BE-00816,1344,Gerrard St E,Gerrard St E,North,Highfield Rd,East,01235,14,Gerrard India Bazaar,Standard,Existing,B3201235,0,318943.16,4836881.841,-79.324611425,43.671748205,"{u'type': u'Point', u'coordinates': (-79.3246114306, 43.6717482034)}"
912216,976,BE-00820,1753,Eglinton Ave W,Eglinton Ave W,South,Northcliffe Blvd,West,07116,12,York-Eglinton,Standard,Existing,B1507116,0,308996.397,4839575.248,-79.447939631,43.696115085,"{u'type': u'Point', u'coordinates': (-79.4479396347, 43.6961150841)}"
912217,977,BE-00822,1773,Eglinton Ave W,Eglinton Ave W,South,Northcliffe Blvd,West,07199,12,York-Eglinton,Standard,Existing,B1507199,0,308939.32899999997,4839558.15,-79.448647753,43.695961501000006,"{u'type': u'Point', u'coordinates': (-79.4486477495, 43.6959615004)}"
912218,978,BE-00826,7600,Sheppard Ave E,Morningside Ave,West,Sheppard Ave E,North,07404,25,,Standard,Temporarily Removed,B4207404,0,328928.685,4851409.528,-79.200130937,43.80225632,"{u'type': u'Point', u'coordinates': (-79.2001309323, 43.8022563255)}"
912219,979,BE-00830,3276,St Clair Ave E,St Clair Ave E,North,Herron Ave,East,06354,20,,Standard,Existing,B3506354,0,322130.93100000004,4841286.379,-79.28493868300001,43.711326981000006,"{u'type': u'Point', u'coordinates': (-79.2849386803, 43.7113269872)}"
912220,980,BE-00832,3303,Don Mills Rd,Don Mills Rd,East,Finch Ave W,South,05894,17,,Mini,Existing,B3305894,0,316514.476,4850285.132,-79.35443738800001,43.792436187,"{u'type': u'Point', u'coordinates': (-79.3544373934, 43.7924361896)}"
912221,981,BE-00834,46,Micmac Cres,Finch Ave E,East,Cherokee Blvd,North,02185,17,,Standard,Existing,B3302185,0,317949.206,4850407.975,-79.336606672,43.793517815,"{u'type': u'Point', u'coordinates': (-79.3366066739, 43.7935178158)}"
912222,982,BE-00836,1761,Sheppard Ave E,Sheppard Ave E,South,Parkway Forest Dr,East,02153,17,,Standard,Existing,B3302153,0,317440.022,4848441.858,-79.34298014699999,43.775829441999996,"{u'type': u'Point', u'coordinates': (-79.3429801491, 43.7758294406)}"
912223,983,BE-00838,101,Apache Trl,Victoria Park Ave,West,Finch Ave E,North,02189,17,,Standard,Existing,B3302189,0,318339.23600000003,4850398.956,-79.331760367,43.79342960100001,"{u'type': u'Point', u'coordinates': (-79.3317603708, 43.7934296034)}"
912224,985,BE-00848,360,Lesmill Rd,Leslie St,East,Lesmill Rd,South,02195,16,,Standard,Existing,B3402195,0,315939.27,4847074.301,-79.36165146,43.763543946999995,"{u'type': u'Point', u'coordinates': (-79.3616514625, 43.7635439514)}"
912225,986,BE-00850,1704,Victoria Park Ave,Victoria Park Ave,West,Ruscica Dr,North,02200,16,,Standard,Existing,B3402200,0,320346.977,4843894.944,-79.307000455,43.734846698999995,"{u'type': u'Point', u'coordinates': (-79.3070004558, 43.7348466968)}"
912226,987,BE-00857,1818,Eglinton Ave W,Eglinton Ave W,North,Dufferin St,East,07102,8,York-Eglinton,Standard,Temporarily Removed,B1507102,0,308842.88399999996,4839547.286,-79.44984432300001,43.69586424,"{u'type': u'Point', u'coordinates': (-79.449844321, 43.6958642417)}"
912227,988,BE-00862,2257,Kingston Rd,Kingston Rd,South,Ridgemoor Ave,West,07058,20,,Standard,Existing,B3607058,0,324847.26,4840705.1,-79.251253406,43.706026396999995,"{u'type': u'Point', u'coordinates': (-79.2512534029, 43.7060263992)}"
912228,989,BE-00871,1487,Eglinton Ave W,Eglinton Ave W,South,Alameda Ave,East,07090,12,York-Eglinton,Standard,Existing,B1507090,0,309653.368,4839769.523,-79.43978753100001,43.697859803,"{u'type': u'Point', u'coordinates': (-79.439787528, 43.6978598058)}"
912229,991,BE-00880,1476A,Eglinton Ave W,Eglinton Ave W,North,Marlee Ave,West,07092,8,York-Eglinton,Standard,Existing,B1507092,0,309646.939,4839786.15,-79.439867142,43.698009508999995,"{u'type': u'Point', u'coordinates': (-79.4398671387, 43.698009512)}"
912230,992,BE-00882,147,Eastwood Ave,Danforth Ave,South,Eastwood Ave,East,07334,20,,Standard,Existing,B3507334,0,323419.999,4839498.513,-79.269004431,43.695202826000006,"{u'type': u'Point', u'coordinates': (-79.2690044252, 43.6952028244)}"
912231,993,BE-00890,3330,Danforth Ave,Danforth Ave,North,Leyton Ave,West,07333,20,Crossroads of the Danforth,Mini,Existing,B3507333,0,322672.437,4839313.816000001,-79.27828457,43.693558687,"{u'type': u'Point', u'coordinates': (-79.2782845687, 43.6935586903)}"
912232,994,BE-00892,555,Oakwood Ave,Oakwood Ave,East,Bude St,North,07107,12,,Standard,Existing,B1507107,0,309519.196,4839384.762,-79.441455481,43.694397325,"{u'type': u'Point', u'coordinates': (-79.4414554785, 43.6943973273)}"
912233,995,BE-00896,6115,Kingston Rd,Lawson Rd,East,Kingston Rd,East,06919,25,,Standard,Existing,B4406919,0,331496.31,4849430.142,-79.168319787,43.784351724,"{u'type': u'Point', u'coordinates': (-79.1683197808, 43.7843517249)}"
912234,996,BE-00900,529,Vaughan Rd,Vaughan Rd,North,Winona Dr,West,07202,12,,Mini,Existing,B1507202,0,309919.36,4838939.08,-79.436495431,43.690382963999994,"{u'type': u'Point', u'coordinates': (-79.4364954346, 43.6903829644)}"
912235,997,BE-00902,529,Vaughan Rd,Vaughan Rd,North,Alameda Ave,East,07203C,12,,Mini,Existing,B157203C,0,309874.14,4838970.068,-79.437056082,43.690662203,"{u'type': u'Point', u'coordinates': (-79.437056087, 43.6906622067)}"
912236,998,BE-00905,1290,Danforth Rd,Danforth Rd,West,Trudelle St,South,07345,21,,Mini,Existing,B3807345,0,325285.882,4844576.408,-79.245663647,43.740860678999994,"{u'type': u'Point', u'coordinates': (-79.2456636506, 43.7408606773)}"
912237,999,BE-00907,1,Milady Rd,Finch Ave W,North,Milady Rd,East,01783,7,,Standard,Temporarily Removed,B0701783,0,299638.127,4845285.35,-79.56409279399999,43.747507012,"{u'type': u'Point', u'coordinates': (-79.564092792, 43.7475070157)}"
912238,1000,BE-01346,151,Brimley Rd,Brimley Rd,East,Skagway Ave,South,09219,20,,Standard,Existing,B3609219,0,325394.67600000004,4843178.037,-79.244366518,43.728270734,"{u'type': u'Point', u'coordinates': (-79.244366513, 43.7282707328)}"
912239,1001,BE-01347,260,Brimley Rd,Brimley Rd,West,Skagway Ave,North,09220,20,,Mini,Existing,B3609220,0,325356.86,4843214.657,-79.244834503,43.728601401000006,"{u'type': u'Point', u'coordinates': (-79.244834504, 43.7286014037)}"
912240,1002,BE-01349,55,Livingston Rd,Livingston Rd,East,Catalina Dr,South,09222,24,,Standard,Existing,B4309222,0,329114.73699999996,4845043.471,-79.198107125,43.744949096000006,"{u'type': u'Point', u'coordinates': (-79.1981071194, 43.744949094)}"
912241,1003,BE-01351,353,Coronation Dr,Coronation Dr,North,Manse Rd,East,09224,25,,Mini,Existing,B4409224,0,331116.261,4847229.039,-79.173149435,43.764553161,"{u'type': u'Point', u'coordinates': (-79.1731494343, 43.7645531615)}"
912242,1004,BE-01353,4179,Lawrence Ave E,Lawrence Ave E,South,Morningside Ave,West,09226,24,,Mini,Existing,B4309226,0,330019.342,4847625.645,-79.186754447,43.768161173,"{u'type': u'Point', u'coordinates': (-79.1867544432, 43.7681611768)}"
912243,1005,BE-01356,1830,Lawrence Ave E,Pharmacy Ave,West,Lawrence Ave E,North,09229,21,Wexford Heights,Mini,Existing,B3709229,0,320513.446,4844855.57,-79.30490585,43.743489943,"{u'type': u'Point', u'coordinates': (-79.3049058544, 43.7434899454)}"
912244,1006,BE-01363,4709,Dundas St W,Dundas St W,South,Montgomery Rd,West,09238,2,Village of Islington,Standard,Existing,B0409238,0,302743.089,4834691.844,-79.52549935,43.652166994,"{u'type': u'Point', u'coordinates': (-79.5254993561, 43.652166995)}"
912245,1007,BE-01366,998,College St,College St,North,Rusholme Rd,West,09249,9,College Promenade,Mini,Existing,B1809249,0,310561.603,4834810.7930000005,-79.428572632,43.653218224,"{u'type': u'Point', u'coordinates': (-79.4285726375, 43.6532182265)}"
912246,1009,BE-01370,2000,Meadowvale Rd,Zoo Rd,South,Kirkhams Rd,West,T6527,25,,Standard,Existing,B4206527,0,330559.973,4853322.598999999,-79.179765751,43.819420826000005,"{u'type': u'Point', u'coordinates': (-79.1797657457, 43.8194208239)}"
912247,1010,BE-01374,5,Woodmount Ave,Woodmount Ave,East,Danforth Ave,North,09266,19,Danforth Mosaic,Mini,Existing,B319266A,0,319688.69,4838408.91,-79.315324051,43.685479207,"{u'type': u'Point', u'coordinates': (-79.3153240455, 43.6854792047)}"
912248,1011,BE-01376,,,Glen Everest Rd,North,Kingston Rd,East,09268,20,,Standard,Existing,B3609268,0,324473.469,4839831.77,-79.255923261,43.698175383,"{u'type': u'Point', u'coordinates': (-79.255923257, 43.698175382)}"
912249,1012,BE-01382,1174,Woodbine Ave,Woodbine Ave,West,Sammon Ave,North,09274,19,,Mini,Existing,B3109274,0,319688.17100000003,4839050.716,-79.315312759,43.691256271,"{u'type': u'Point', u'coordinates': (-79.3153127582, 43.6912562742)}"
912250,1013,BE-01386,4725,Dundas St W,Dundas St W,South,Islington Ave,East,09357,2,Village of Islington,Mini,Existing,B0409357,0,302701.206,4834621.838,-79.526018306,43.65153673100001,"{u'type': u'Point', u'coordinates': (-79.5260183041, 43.651536729)}"
912251,1014,BE-01393,135,Sherbourne St,Sherbourne St,East,Queen St E,North,09366,13,,Mini,Existing,B2809366,0,315325.137,4835010.902,-79.369514689,43.65496732,"{u'type': u'Point', u'coordinates': (-79.3695146865, 43.6549673219)}"
